brand,model_name,camera_type,output_type,sensor_name,sensor_brand,sensor_extra,sensor_size_mm,sensor_size_inch,resolution_mp,resolution_w,resolution_h,pixel_size_h,pixel_size_v,shutter,frame_rate,line_rate,spectrum,spectrum_min_nm,spectrum_max_nm,sensor_color,lens_mount,interface,interface_power,pixel_format,sensor_architecture,weight_g,dimension_w,dimension_h,dimension_l
Allied Vision,Alvium GM2-1236,area,,IMX304,Sony,,17.6,"1.1""",12.4,4112.0,3008.0,3.45,3.45,global,,,Visible,300.0,1100.0,,C-mount,"MIPI CSI-2, GMSL2",,"Mono8, Mono10, Mono10p, Mono12, Mono12p, RAW8, RAW10, RAW12, GREY, Y10, Y12 | BayerGR8, BayerGR10, BayerGR10p, BayerGR12, BayerGR12p | RGB8 (default), BGR8, RGB888 (default), RGB3 | YCbCr411_8_CbYYCrYY, YCbCr422_8_CbYCrY, YCbCr8_CbYCr, YUV422 8-bit, UYVY",CMOS,70,29,29,41
Allied Vision,Alvium GM2-1240,area,,IMX226,Sony,,9.33,"1/1.7""",12.2,4024.0,3032.0,1.85,1.85,"global reset, rolling",,,Visible,300.0,1100.0,,"C-mount, CS-mount, S-mount","MIPI CSI-2, GMSL2",,"Mono8, Mono10, Mono10p, Mono12, Mono12p, RAW8, RAW10, RAW12, GREY, Y10, Y12 | BayerGR8, BayerGR10, BayerGR10p, BayerGR12, BayerGR12p | RGB8 (default), BGR8, RGB888 (default), RGB3 | YCbCr411_8_CbYYCrYY, YCbCr422_8_CbYCrY, YCbCr8_CbYCr, YUV422 8-bit, UYVY",CMOS,70,29,29,26
Allied Vision,Alvium GM2-1242,area,,IMX545,Sony,,14.0,"1/1.1""",12.4,4128.0,3008.0,2.74,2.74,global,,,Visible,300.0,1100.0,,"C-mount, CS-mount","MIPI CSI-2, GMSL2",,"Mono8, Mono10, Mono10p, Mono12, Mono12p, RAW8, RAW10, RAW12, GREY, Y10, Y12 | BayerGR8, BayerGR10, BayerGR10p, BayerGR12, BayerGR12p | RGB8 (default), BGR8, RGB888 (default), RGB3 | YCbCr411_8_CbYYCrYY, YCbCr422_8_CbYCrY, YCbCr8_CbYCr, YUV422 8-bit, UYVY",CMOS,70,29,29,41
Allied Vision,Alvium GM2-130 VSWIR,area,,IMX990,Sony,InGaAs,8.15,"1/2""",1.3,1296.0,1032.0,5.0,5.0,global,,,SWIR,400.0,1700.0,,"C-mount, CS-mount, S-mount","MIPI CSI-2, GMSL2",,"Mono8 (default), Mono10, Mono10p, Mono12, Mono12p, RAW8 (default), RAW10, RAW12, GREY, Y10, Y12",InGaAs,70,29,29,41
Allied Vision,Alvium GM2-158,area,,IMX273,Sony,,6.3,"1/2.9""",1.6,1456.0,1088.0,3.45,3.45,global,,,Visible,300.0,1100.0,,"C-mount, CS-mount, S-mount","MIPI CSI-2, GMSL2",,"Mono8, Mono10, Mono10p, Mono12, Mono12p, RAW8, RAW10, RAW12, GREY, Y10, Y12 | BayerGR8, BayerGR10, BayerGR10p, BayerGR12, BayerGR12p | RGB8 (default), BGR8, RGB888 (default), RGB3 | YCbCr411_8_CbYYCrYY, YCbCr422_8_CbYCrY, YCbCr8_CbYCr, YUV422 8-bit, UYVY",CMOS,70,29,29,41
Allied Vision,Alvium GM2-1620,area,,IMX542,Sony,,17.6,"1.1""",16.2,5328.0,3040.0,2.74,2.74,global,,,Visible,300.0,1100.0,,"C-mount, CS-mount","MIPI CSI-2, GMSL2",,"Mono8, Mono10, Mono10p, Mono12, Mono12p, RAW8, RAW10, RAW12, GREY, Y10, Y12 | BayerGR8, BayerGR10, BayerGR10p, BayerGR12, BayerGR12p | RGB8 (default), BGR8, RGB888 (default), RGB3 | YCbCr411_8_CbYYCrYY, YCbCr422_8_CbYCrY, YCbCr8_CbYCr, YUV422 8-bit, UYVY",CMOS,70,29,29,41
Allied Vision,Alvium GM2-203,area,,IMX422,Sony,,9.33,"1/1.7""",2.0,1632.0,1248.0,4.5,4.5,global,,,Visible,300.0,1100.0,,"C-mount, CS-mount","MIPI CSI-2, GMSL2",,"Mono8, Mono10, Mono10p, Mono12, Mono12p, RAW8, RAW10, RAW12, GREY, Y10, Y12 | BayerGR8, BayerGR10, BayerGR10p, BayerGR12, BayerGR12p | RGB8 (default), BGR8, RGB888 (default), RGB3 | YCbCr411_8_CbYYCrYY, YCbCr422_8_CbYCrY, YCbCr8_CbYCr, YUV422 8-bit, UYVY",CMOS,70,29,29,41
Allied Vision,Alvium GM2-2040,area,,IMX541,Sony,,17.6,"1.1""",20.4,4512.0,4512.0,2.74,2.74,global,,,Visible,300.0,1100.0,,"C-mount, CS-mount","MIPI CSI-2, GMSL2",,"Mono8, Mono10, Mono10p, Mono12, Mono12p, RAW8, RAW10, RAW12, GREY, Y10, Y12 | BayerGR8, BayerGR10, BayerGR10p, BayerGR12, BayerGR12p | RGB8 (default), BGR8, RGB888 (default), RGB3 | YCbCr411_8_CbYYCrYY, YCbCr422_8_CbYCrY, YCbCr8_CbYCr, YUV422 8-bit, UYVY",CMOS,70,29,29,41
Allied Vision,Alvium GM2-2050,area,,IMX183,Sony,,16.3,"1""",19.7,5376.0,3672.0,2.4,2.4,"global reset, rolling",,,Visible,300.0,1100.0,,C-mount,"MIPI CSI-2, GMSL2",,"Mono8, Mono10, Mono10p, Mono12, Mono12p, RAW8, RAW10, RAW12, GREY, Y10, Y12 | BayerGR8, BayerGR10, BayerGR10p, BayerGR12, BayerGR12p | RGB8 (default), BGR8, RGB888 (default), RGB3 | YCbCr411_8_CbYYCrYY, YCbCr422_8_CbYCrY, YCbCr8_CbYCr, YUV422 8-bit, UYVY",CMOS,70,29,29,41
Allied Vision,Alvium GM2-210,area,,AR0521SR (HD mode),onsemi,,4.9,"1/3.6""",2.1,1928.0,1088.0,2.2,2.2,rolling,,,Visible,300.0,1100.0,,"C-mount, CS-mount, S-mount","MIPI CSI-2, GMSL2",,"RAW8, RAW10, RAW12, GREY, Y10, Y12 | RGB888 (default), RGB3 | YUV422 8-bit, UYVY",CMOS,70,29,29,41
Allied Vision,Alvium GM2-234,area,,IMX249,Sony,,13.4,"1/1.2""",2.4,1936.0,1216.0,5.86,5.86,global,,,Visible,300.0,1100.0,,"C-mount, CS-mount","MIPI CSI-2, GMSL2",,"Mono8, Mono10, Mono10p, Mono12, Mono12p, RAW8, RAW10, RAW12, GREY, Y10, Y12 | BayerGR8, BayerGR10, BayerGR10p, BayerGR12, BayerGR12p | RGB8 (default), BGR8, RGB888 (default), RGB3 | YCbCr411_8_CbYYCrYY, YCbCr422_8_CbYCrY, YCbCr8_CbYCr, YUV422 8-bit, UYVY",CMOS,70,29,29,41
Allied Vision,Alvium GM2-235,area,,IMX174,Sony,,13.4,"1/1.2""",2.4,1936.0,1216.0,5.86,5.86,global,,,Visible,300.0,1100.0,,"C-mount, CS-mount","MIPI CSI-2, GMSL2",,"Mono8, Mono10, Mono10p, Mono12, Mono12p, RAW8, RAW10, RAW12, GREY, Y10, Y12 | BayerGR8, BayerGR10, BayerGR10p, BayerGR12, BayerGR12p | RGB8 (default), BGR8, RGB888 (default), RGB3 | YCbCr411_8_CbYYCrYY, YCbCr422_8_CbYCrY, YCbCr8_CbYCr, YUV422 8-bit, UYVY",CMOS,70,29,29,41
Allied Vision,Alvium GM2-240,area,,IMX392,Sony,,7.9,"1/2.3""",2.4,1936.0,1216.0,3.45,3.45,global,,,Visible,300.0,1100.0,,"C-mount, CS-mount, S-mount","MIPI CSI-2, GMSL2",,"Mono8, Mono10, Mono10p, Mono12, Mono12p, RAW8, RAW10, RAW12, GREY, Y10, Y12 | BayerGR8, BayerGR10, BayerGR10p, BayerGR12, BayerGR12p | RGB8 (default), BGR8, RGB888 (default), RGB3 | YCbCr411_8_CbYYCrYY, YCbCr422_8_CbYCrY, YCbCr8_CbYCr, YUV422 8-bit, UYVY",CMOS,70,29,29,41
Allied Vision,Alvium GM2-2460,area,,IMX540,Sony,,21.43,"1.2""",24.6,5328.0,4608.0,2.74,2.74,global,,,Visible,300.0,1100.0,,"C-mount, CS-mount","MIPI CSI-2, GMSL2",,"Mono8, Mono10, Mono10p, Mono12, Mono12p, RAW8, RAW10, RAW12, GREY, Y10, Y12 | BayerGR8, BayerGR10, BayerGR10p, BayerGR12, BayerGR12p | RGB8 (default), BGR8, RGB888 (default), RGB3 | YCbCr411_8_CbYYCrYY, YCbCr422_8_CbYCrY, YCbCr8_CbYCr, YUV422 8-bit, UYVY",CMOS,70,29,29,41
Allied Vision,Alvium GM2-291,area,,IMX421,Sony,,12.75,"2/3""",2.9,1944.0,1472.0,4.5,4.5,global,,,Visible,300.0,1100.0,,"C-mount, CS-mount","MIPI CSI-2, GMSL2",,"Mono8, Mono10, Mono10p, Mono12, Mono12p, RAW8, RAW10, RAW12, GREY, Y10, Y12 | BayerGR8, BayerGR10, BayerGR10p, BayerGR12, BayerGR12p | RGB8 (default), BGR8, RGB888 (default), RGB3 | YCbCr411_8_CbYYCrYY, YCbCr422_8_CbYCrY, YCbCr8_CbYCr, YUV422 8-bit, UYVY",CMOS,70,29,29,41
Allied Vision,Alvium GM2-319,area,,IMX265,Sony,,9.0,"1/1.8""",3.2,2064.0,1544.0,3.45,3.45,global,,,Visible,300.0,1100.0,,"C-mount, CS-mount, S-mount","MIPI CSI-2, GMSL2",,"Mono8, Mono10, Mono10p, Mono12, Mono12p, RAW8, RAW10, RAW12, GREY, Y10, Y12 | BayerGR8, BayerGR10, BayerGR10p, BayerGR12, BayerGR12p | RGB8 (default), BGR8, RGB888 (default), RGB3 | YCbCr411_8_CbYYCrYY, YCbCr422_8_CbYCrY, YCbCr8_CbYCr, YUV422 8-bit, UYVY",CMOS,70,29,29,41
Allied Vision,Alvium GM2-320 VSWIR,area,,IMX993,Sony,InGaAs,9.0,"1/1.8""",3.2,2080.0,1544.0,3.45,3.45,global,,,SWIR,400.0,1700.0,,"C-mount, CS-mount","MIPI CSI-2, GMSL2",,"Mono8, Mono10, Mono10p, Mono12, Mono12p, RAW8, RAW10, RAW12, GREY, Y10, Y12",InGaAs,70,29,29,41
Allied Vision,Alvium GM2-500,area,,AR0521SR,onsemi,,7.13,"1/2.5""",5.0,2592.0,1944.0,2.2,2.2,rolling,,,Visible,300.0,1100.0,,"C-mount, CS-mount, S-mount","MIPI CSI-2, GMSL2",,"Mono8, Mono10, Mono10p, Mono12, Mono12p, RAW8, RAW10, RAW12, GREY, Y10, Y12 | BayerGR8, BayerGR10, BayerGR10p, BayerGR12, BayerGR12p | RGB8 (default), BGR8, RGB888 (default), RGB3 | YCbCr411_8_CbYYCrYY, YCbCr422_8_CbYCrY, YCbCr8_CbYCr, YUV422 8-bit, UYVY",CMOS,70,29,29,41
Allied Vision,Alvium GM2-501 NIR,area,,AR0522,onsemi,,7.13,"1/2.5""",5.0,2592.0,1944.0,2.2,2.2,rolling,,,"Visible, NIR",300.0,1100.0,,"C-mount, CS-mount, S-mount","MIPI CSI-2, GMSL2",,"RAW8, RAW10, RAW12, GREY, Y10, Y12 | RGB888 (default), RGB3 | YUV422 8-bit, UYVY",CMOS,70,29,29,41
Allied Vision,Alvium GM2-507,area,,IMX264,Sony,,12.75,"2/3""",5.1,2464.0,2056.0,3.45,3.45,global,,,Visible,300.0,1100.0,,"C-mount, CS-mount","MIPI CSI-2, GMSL2",,"Mono8, Mono10, Mono10p, Mono12, Mono12p, RAW8, RAW10, RAW12, GREY, Y10, Y12 | BayerGR8, BayerGR10, BayerGR10p, BayerGR12, BayerGR12p | RGB8 (default), BGR8, RGB888 (default), RGB3 | YCbCr411_8_CbYYCrYY, YCbCr422_8_CbYCrY, YCbCr8_CbYCr, YUV422 8-bit, UYVY",CMOS,70,29,29,41
Allied Vision,Alvium GM2-507 Pol,area,,IMX264 Polarizer,Sony,,12.75,"2/3""",5.1,2464.0,2056.0,3.45,3.45,global,,,Visible,300.0,1100.0,,"C-mount, CS-mount","MIPI CSI-2, GMSL2",,"Mono8, Mono10, Mono10p, Mono12, Mono12p, RAW8, RAW10, RAW12, GREY, Y10, Y12 | BayerGR8, BayerGR10, BayerGR10p, BayerGR12, BayerGR12p",CMOS,70,29,29,41
Allied Vision,Alvium GM2-508,area,,IMX250,Sony,,12.75,"2/3""",5.1,2464.0,2056.0,3.45,3.45,global,,,Visible,300.0,1100.0,,"C-mount, CS-mount","MIPI CSI-2, GMSL2",,"Mono8, Mono10, Mono10p, Mono12, Mono12p, RAW8, RAW10, RAW12, GREY, Y10, Y12 | BayerGR8, BayerGR10, BayerGR10p, BayerGR12, BayerGR12p | RGB8 (default), BGR8, RGB888 (default), RGB3 | YCbCr411_8_CbYYCrYY, YCbCr422_8_CbYCrY, YCbCr8_CbYCr, YUV422 8-bit, UYVY",CMOS,70,29,29,41
Allied Vision,Alvium GM2-508 Pol,area,,IMX250 Polarizer,Sony,,12.75,"2/3""",5.1,2464.0,2056.0,3.45,3.45,global,,,Visible,300.0,1100.0,,"C-mount, CS-mount","MIPI CSI-2, GMSL2",,"Mono8, Mono10, Mono10p, Mono12, Mono12p, RAW8, RAW10, RAW12, GREY, Y10, Y12 | BayerGR8, BayerGR10, BayerGR10p, BayerGR12, BayerGR12p",CMOS,70,29,29,41
Allied Vision,Alvium GM2-510,area,,IMX548,Sony,,9.0,"1/1.8""",5.1,2464.0,2064.0,2.74,2.74,global,,,Visible,300.0,1100.0,,"C-mount, CS-mount, S-mount","MIPI CSI-2, GMSL2",,"Mono8, Mono10, Mono10p, Mono12, Mono12p, RAW8, RAW10, RAW12, GREY, Y10, Y12 | BayerGR8, BayerGR10, BayerGR10p, BayerGR12, BayerGR12p | RGB8 (default), BGR8, RGB888 (default), RGB3 | YCbCr411_8_CbYYCrYY, YCbCr422_8_CbYCrY, YCbCr8_CbYCr, YUV422 8-bit, UYVY",CMOS,70,29,29,41
Allied Vision,Alvium GM2-511,area,,IMX547,Sony,,9.0,"1/1.8""",5.1,2464.0,2064.0,2.74,2.74,global,,,Visible,300.0,1100.0,,"C-mount, CS-mount, S-mount","MIPI CSI-2, GMSL2",,"Mono8, Mono10, Mono10p, Mono12, Mono12p, RAW8, RAW10, RAW12, GREY, Y10, Y12 | BayerGR8, BayerGR10, BayerGR10p, BayerGR12, BayerGR12p | RGB8 (default), BGR8, RGB888 (default), RGB3 | YCbCr411_8_CbYYCrYY, YCbCr422_8_CbYCrY, YCbCr8_CbYCr, YUV422 8-bit, UYVY",CMOS,70,29,29,41
Allied Vision,Alvium GM2-530 VSWIR,area,,IMX992,Sony,InGaAs,11.4,"1/1.4""",5.3,2592.0,2056.0,3.45,3.45,global,,,SWIR,400.0,1700.0,,"C-mount, CS-mount","MIPI CSI-2, GMSL2",,"Mono8, Mono10, Mono10p, Mono12, Mono12p, RAW8, RAW10, RAW12, GREY, Y10, Y12 | BayerGR8, BayerGR10, BayerGR10p, BayerGR12, BayerGR12p",InGaAs,70,29,29,41
Allied Vision,Alvium GM2-811,area,,IMX546,Sony,,12.75,"2/3""",8.1,2848.0,2848.0,2.74,2.74,global,,,Visible,300.0,1100.0,,"C-mount, CS-mount","MIPI CSI-2, GMSL2",,"Mono8, Mono10, Mono10p, Mono12, Mono12p, RAW8, RAW10, RAW12, GREY, Y10, Y12 | BayerGR8, BayerGR10, BayerGR10p, BayerGR12, BayerGR12p | RGB8 (default), BGR8, RGB888 (default), RGB3 | YCbCr411_8_CbYYCrYY, YCbCr422_8_CbYCrY, YCbCr8_CbYCr, YUV422 8-bit, UYVY",CMOS,40,29,29,41
Allied Vision,Alvium GM2-812 UV,area,,IMX487,Sony,,12.75,"2/3""",8.1,2848.0,2848.0,2.74,2.74,global,,,UV,200.0,1000.0,,"C-mount, CS-mount","MIPI CSI-2, GMSL2",,"Mono8, Mono10, Mono10p, Mono12, Mono12p, RAW8, RAW10, RAW12, GREY, Y10, Y12",CMOS,70,29,29,41
Allied Vision,Alvium GM2-895,area,,IMX267,Sony,,16.3,"1""",8.9,4112.0,2176.0,3.45,3.45,global,,,Visible,300.0,1100.0,,"C-mount, CS-mount","MIPI CSI-2, GMSL2",,"Mono8, Mono10, Mono10p, Mono12, Mono12p, RAW8, RAW10, RAW12, GREY, Y10, Y12 | BayerGR8, BayerGR10, BayerGR10p, BayerGR12, BayerGR12p | RGB8 (default), BGR8, RGB888 (default), RGB3 | YCbCr411_8_CbYYCrYY, YCbCr422_8_CbYCrY, YCbCr8_CbYCr, YUV422 8-bit, UYVY",CMOS,70,29,29,41
Allied Vision,Alvium FP3-030 VSWIR,area,,IMX991,Sony,InGaAs,4.61,"1/4""",0.3,656.0,520.0,5.0,5.0,global,,,SWIR,400.0,1700.0,,"C-mount, CS-mount, S-mount","MIPI CSI-2, FPD-Link",,"GREY, Mono8 (default), RAW10, RAW12, RAW8 (default), Y10, Y12",InGaAs,70,29,29,41
Allied Vision,Alvium FP3-040,area,,IMX287,Sony,,6.3,"1/2.9""",0.4,728.0,544.0,6.9,6.9,global,,,Visible,300.0,1100.0,,"C-mount, CS-mount, S-mount","MIPI CSI-2, FPD-Link",,"GREY, RAW10, RAW12, RAW8, Y10, Y12 | BayerGR10, BayerGR10p, BayerGR12, BayerGR12p, BayerGR8 | BGR8, RGB3, RGB8 (default), RGB888 (default) | UYVY, YCbCr411_8_CbYYCrYY, YCbCr422_8_CbYCrY, YCbCr8_CbYCr, YUV422 8-bit",,70,29,29,41
Allied Vision,Alvium FP3-050,area,,PYTHON 480,onsemi,,4.9,"1/3.6""",0.5,800.0,600.0,4.8,4.8,global,,,Visible,300.0,1100.0,,"C-mount, CS-mount, S-mount","MIPI CSI-2, FPD-Link",,"GREY, RAW10, RAW12, RAW8, Y10, Y12 | RGB3, RGB888 (default) | UYVY, YUV422 8-bit",,70,29,29,41
Allied Vision,Alvium FP3-052,area,,IMX426,Sony,,9.33,"1/1.7""",0.5,816.0,624.0,9.0,9.0,global,,,Visible,300.0,1100.0,,"C-mount, CS-mount","MIPI CSI-2, FPD-Link",,"GREY, RAW10, RAW12, RAW8, Y10, Y12 | BayerGR10, BayerGR10p, BayerGR12, BayerGR12p, BayerGR8 | BGR8, RGB3, RGB8 (default), RGB888 (default) | UYVY, YCbCr411_8_CbYYCrYY, YCbCr422_8_CbYCrY, YCbCr8_CbYCr, YUV422 8-bit",,70,29,29,41
Allied Vision,Alvium FP3-120,area,,AR0135CS,onsemi,,6.09,"1/3""",1.2,1280.0,960.0,3.75,3.75,global,,,Visible,300.0,1100.0,,"C-mount, CS-mount, S-mount","MIPI CSI-2, FPD-Link",,"GREY, RAW10, RAW12, RAW8, Y10, Y12 | RGB3, RGB888 (default) | UYVY, YUV422 8-bit",,70,29,29,41
Allied Vision,Alvium FP3-1236,area,,IMX304,Sony,,17.6,"1.1""",12.4,4112.0,3008.0,3.45,3.45,global,,,Visible,300.0,1100.0,,C-mount,"MIPI CSI-2, FPD-Link",,"GREY, RAW10, RAW12, RAW8, Y10, Y12 | BayerGR10, BayerGR10p, BayerGR12, BayerGR12p, BayerGR8 | BGR8, RGB3, RGB8 (default), RGB888 (default) | UYVY, YCbCr411_8_CbYYCrYY, YCbCr422_8_CbYCrY, YCbCr8_CbYCr, YUV422 8-bit",,70,29,29,41
Allied Vision,Alvium FP3-1240,area,,IMX226,Sony,,9.33,"1/1.7""",12.2,4024.0,3032.0,1.85,1.85,"global reset, rolling",,,Visible,300.0,1100.0,,"C-mount, CS-mount, S-mount","MIPI CSI-2, FPD-Link",,"GREY, RAW10, RAW12, RAW8, Y10, Y12 | BayerGR10, BayerGR10p, BayerGR12, BayerGR12p, BayerGR8 | BGR8, RGB3, RGB8 (default), RGB888 (default) | UYVY, YCbCr411_8_CbYYCrYY, YCbCr422_8_CbYCrY, YCbCr8_CbYCr, YUV422 8-bit",,70,29,29,26
