brand,model_name,subcategory,Product Model,Camera Type,Resolutions,Color / Monochrome,Effective Pixels,Frame Rate,Interface,Protocol,Power Supply,Power Consumptions,Operational Temperature,Storage Temperature,Image Sensor,Shutter Type,Optical Size,Cell Size,Dimensions,Weight,Lens Mount,Optical Filter,Interface Connector,Power / Signal Connector,Scanning Mode,Operational Mode,Image Pixel Format,Exposure Time,Analog Gain,Digital Gain,Gamma,Binning,Decimation,Image Flip,Defective Pixel Correction,Save User Settings,White Balance,FFC (Flat Filed Correction) Function,Auto Control Function,Chunk Function,Event Function,PTP Function (IEEE1588),Line Rate
Sentech,stc-bcs213poe-bc-nir,GigE Vision Board Area Cameras,STC-BCS213POE-BC-NIR,Area Camera,2.1MP,Color NIR,"1,920 (H) x 1,080 (V)",53.0 fps,PoE: IEEE802.3af CLASS2 (1000BASE-T),GigE Vision 2.1,Power Over Ethernet (PoE) (IEEE802.3af),Less than 4.1 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +67 deg. C (Temperature sensor on camera),Lower limit: -20 deg. C (Environmental temperature) Upper limit: +70 deg. C (Environmental temperature),SONY IMX462,Rolling Shutter / Global Reset,"1/2.8""",2.9 (H) x 2.9 (V) µm,38 (W) x 38 (H) x 40 (D) mm,Approximately 47 g,C Mount,Dual pass filter on it,RJ45 connector x 1,SM06B-SRSS (JST) x 1,Full scanning / ROI,Edge preset trigger / Pulse width trigger / Free-run,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed BayerRG8 / BayerRG10 / BayerRG12 / BayerRG10Packed / BayerRG12Packed RGB8,126 µseconds to 999 mseconds,0 to 25.2 dB,x1 to x3,0.1 to 4.0,,,Vertical flip / Horizontal flip / Vertical and horizontal flip/ Off,"Up to 2,048 pixels",Support (Eight settings),Auto exposure / Auto gain,,Auto exposure / Auto gain / Auto white balance,Support,Support,Support,
Sentech,stc-bbs213poe-bl,GigE Vision Board Area Cameras,STC-BBS213POE-BL,Area Camera,2.1MP,Monochrome,"1,920 (H) x 1,080 (V)",53.0 fps,PoE: IEEE802.3af CLASS2 (1000BASE-T),GigE Vision 2.1,Power Over Ethernet (PoE) (IEEE802.3af),Less than 4.1 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +68 deg. C (Temperature sensor on camera),Lower limit: -20 deg. C (Environmental temperature) Upper limit: +70 deg. C (Environmental temperature),SONY IMX290,Rolling Shutter / Global Reset,"1/2.8""",2.9 (H) x 2.9 (V),38 (W) x 38 (H) x 34.4 (D) mm,Approximately 46 g,S Mount,IR cut filter on it,RJ45 connector x 1,SM06B-SRSS (JST) x 1,Full scanning / ROI,Edge preset trigger / Pulse width trigger / Free-run,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed,126 µseconds to 999 mseconds,0 to 25.2 dB,x1 to x3,0.1 to 4.0,,,Vertical flip / Horizontal flip / Vertical and horizontal flip/ Off,"Up to 2,048 pixels",Support (Eight settings),,,Auto exposure / Auto gain,Support,Support,Support,
Sentech,stc-bcs213poe-bl,GigE Vision Board Area Cameras,STC-BCS213POE-BL,Area Camera,2.1MP,Color,"1,920 (H) x 1,080 (V)",53.0 fps,PoE: IEEE802.3af CLASS2 (1000BASE-T),GigE Vision 2.1,Power Over Ethernet (PoE) (IEEE802.3af),Less than 4.1 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +68 deg. C (Temperature sensor on camera),Lower limit: -20 deg. C (Environmental temperature) Upper limit: +70 deg. C (Environmental temperature),SONY IMX291,Rolling Shutter / Global Reset,"1/2.8""",2.9 (H) x 2.9 (V),38 (W) x 38 (H) x 34.7 (D) mm,Approximately 46 g,S Mount,IR cut filter on it,RJ45 connector x 1,SM06B-SRSS (JST) x 1,Full scanning / ROI,Edge preset trigger / Pulse width trigger / Free-run,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed BayerRG8 / BayerRG10 / BayerRG12 / BayerRG10Packed / BayerRG12Packed RGB8,126 µseconds to 999 mseconds,0 to 25.2 dB,x1 to x3,0.1 to 4.0,,,Vertical flip / Horizontal flip / Vertical and horizontal flip/ Off,"Up to 2,048 pixels",Support (Eight settings),Auto exposure / Auto gain,,Auto exposure / Auto gain / Auto white balance,Support,Support,Support,
Sentech,stc-bcs213poe-bl-nir,GigE Vision Board Area Cameras,STC-BCS213POE-BL-NIR,Area Camera,2.1MP,Color NIR,"1,920 (H) x 1,080 (V)",53.0 fps,PoE: IEEE802.3af CLASS2 (1000BASE-T),GigE Vision 2.1,Power Over Ethernet (PoE) (IEEE802.3af),Less than 4.1 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +68 deg. C (Temperature sensor on camera),Lower limit: -20 deg. C (Environmental temperature) Upper limit: +70 deg. C (Environmental temperature),SONY IMX462,Rolling Shutter / Global Reset,"1/2.8""",2.9 (H) x 2.9 (V),38 (W) x 38 (H) x 34.6 (D) mm,Approximately 46 g,S Mount,Dual pass filter on it,RJ45 connector x 1,SM06B-SRSS (JST) x 1,Full scanning / ROI,Edge preset trigger / Pulse width trigger / Free-run,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed BayerRG8 / BayerRG10 / BayerRG12 / BayerRG10Packed / BayerRG12Packed RGB8,126 µseconds to 999 mseconds,0 to 25.2 dB,x1 to x3,0.1 to 4.0,,,Vertical flip / Horizontal flip / Vertical and horizontal flip/ Off,"Up to 2,048 pixels",Support (Eight settings),Auto exposure / Auto gain,,Auto exposure / Auto gain / Auto white balance,Support,Support,Support,
Sentech,stc-bbs213ge-bc,GigE Vision Board Area Cameras,STC-BBS213GE-BC,Area Camera,2.1MP,Monochrome,"1,920 (H) x 1,080 (V)",53.0 fps,IEEE802.3ab (1000BASE-T),GigE Vision 2.1,External power (+10.8 to +26.4 Vdc),Less than 3.3 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +67 deg. C (Temperature sensor on camera),Lower limit: -20 deg. C (Environmental temperature) Upper limit: +70 deg. C (Environmental temperature),SONY IMX290,Rolling Shutter / Global Reset,"1/2.8""",2.9 (H) x 2.9 (V) µm,38 (W) x 38 (H) x 39.7 (D) mm,Approximately 47 g,C Mount,No optical filter,RJ45 connector x 1,SM06B-SRSS (JST) x 1,Full scanning / ROI,Edge preset trigger / Pulse width trigger / Free-run,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed,126 µseconds to 999 mseconds,0 to 25.2 dB,x1 to x3,0.1 to 4.0,,,Vertical flip / Horizontal flip / Vertical and horizontal flip/ Off,"Up to 2,048 pixels",Support (Eight settings),,,Auto exposure / Auto gain,Support,Support,Support,
Sentech,stc-bcs213ge-bc,GigE Vision Board Area Cameras,STC-BCS213GE-BC,Area Camera,2.1MP,Color,"1,920 (H) x 1,080 (V)",53.0 fps,IEEE802.3ab (1000BASE-T),GigE Vision 2.1,External power (+10.8 to +26.4 Vdc),Less than 3.3 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +67 deg. C (Temperature sensor on camera),Lower limit: -20 deg. C (Environmental temperature) Upper limit: +70 deg. C (Environmental temperature),SONY IMX291,Rolling Shutter / Global Reset,"1/2.8""",2.9 (H) x 2.9 (V) µm,38 (W) x 38 (H) x 40.1 (D) mm,Approximately 47 g,C Mount,No optical filter,RJ45 connector x 1,SM06B-SRSS (JST) x 1,Full scanning / ROI,Edge preset trigger / Pulse width trigger / Free-run,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed BayerRG8 / BayerRG10 / BayerRG12 / BayerRG10Packed / BayerRG12Packed RGB8,126 µseconds to 999 mseconds,0 to 25.2 dB,x1 to x3,0.1 to 4.0,,,Vertical flip / Horizontal flip / Vertical and horizontal flip/ Off,"Up to 2,048 pixels",Support (Eight settings),Auto exposure / Auto gain,,Auto exposure / Auto gain / Auto white balance,Support,Support,Support,
Sentech,stc-bcs213ge-bc-nir,GigE Vision Board Area Cameras,STC-BCS213GE-BC-NIR,Area Camera,2.1MP,Color NIR,"1,920 (H) x 1,080 (V)",53.0 fps,IEEE802.3ab (1000BASE-T),GigE Vision 2.1,External power (+10.8 to +26.4 Vdc),Less than 3.3 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +67 deg. C (Temperature sensor on camera),Lower limit: -20 deg. C (Environmental temperature) Upper limit: +70 deg. C (Environmental temperature),SONY IMX462,Rolling Shutter / Global Reset,"1/2.8""",2.9 (H) x 2.9 (V) µm,38 (W) x 38 (H) x 40 (D) mm,Approximately 47 g,C Mount,Dual pass filter on it,RJ45 connector x 1,SM06B-SRSS (JST) x 1,Full scanning / ROI,Edge preset trigger / Pulse width trigger / Free-run,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed BayerRG8 / BayerRG10 / BayerRG12 / BayerRG10Packed / BayerRG12Packed RGB8,126 µseconds to 999 mseconds,0 to 25.2 dB,x1 to x3,0.1 to 4.0,,,Vertical flip / Horizontal flip / Vertical and horizontal flip/ Off,"Up to 2,048 pixels",Support (Eight settings),Auto exposure / Auto gain,,Auto exposure / Auto gain / Auto white balance,Support,Support,Support,
Sentech,stc-bbs213ge-bl,GigE Vision Board Area Cameras,STC-BBS213GE-BL,Area Camera,2.1MP,Monochrome,"1,920 (H) x 1,080 (V)",53.0 fps,IEEE802.3ab (1000BASE-T),GigE Vision 2.1,External power (+10.8 to +26.4 Vdc),Less than 3.3 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +68 deg. C (Temperature sensor on camera),Lower limit: -20 deg. C (Environmental temperature) Upper limit: +70 deg. C (Environmental temperature),SONY IMX290,Rolling Shutter / Global Reset,"1/2.8""",2.9 (H) x 2.9 (V) µm,38 (W) x 38 (H) x 34.4 (D) mm,Approximately 46 g,S Mount,IR cut filter on it,RJ45 connector x 1,SM06B-SRSS (JST) x 1,Full scanning / ROI,Edge preset trigger / Pulse width trigger / Free-run,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed,126 µseconds to 999 mseconds,0 to 25.2 dB,x1 to x3,0.1 to 4.0,,,Vertical flip / Horizontal flip / Vertical and horizontal flip/ Off,"Up to 2,048 pixels",Support (Eight settings),,,Auto exposure / Auto gain,Support,Support,Support,
Sentech,stc-bcs213ge-bl,GigE Vision Board Area Cameras,STC-BCS213GE-BL,Area Camera,2.1MP,Color,"1,920 (H) x 1,080 (V)",53.0 fps,IEEE802.3ab (1000BASE-T),GigE Vision 2.1,External power (+10.8 to +26.4 Vdc),Less than 3.3 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +68 deg. C (Temperature sensor on camera),Lower limit: -20 deg. C (Environmental temperature) Upper limit: +70 deg. C (Environmental temperature),SONY IMX291,Rolling Shutter / Global Reset,"1/2.8""",2.9 (H) x 2.9 (V) µm,38 (W) x 38 (H) x 34.7 (D) mm,Approximately 46 g,S Mount,IR cut filter on it,RJ45 connector x 1,SM06B-SRSS (JST) x 1,Full scanning / ROI,Edge preset trigger / Pulse width trigger / Free-run,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed BayerRG8 / BayerRG10 / BayerRG12 / BayerRG10Packed / BayerRG12Packed RGB8,126 µseconds to 999 mseconds,0 to 25.2 dB,x1 to x3,0.1 to 4.0,,,Vertical flip / Horizontal flip / Vertical and horizontal flip/ Off,"Up to 2,048 pixels",Support (Eight settings),Auto exposure / Auto gain,,Auto exposure / Auto gain / Auto white balance,Support,Support,Support,
Sentech,stc-bcs213ge-bl-nir,GigE Vision Board Area Cameras,STC-BCS213GE-BL-NIR,Area Camera,2.1MP,Color NIR,"1,920 (H) x 1,080 (V)",53.0 fps,IEEE802.3ab (1000BASE-T),GigE Vision 2.1,External power (+10.8 to +26.4 Vdc),Less than 3.3 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +68 deg. C (Temperature sensor on camera),Lower limit: -20 deg. C (Environmental temperature) Upper limit: +70 deg. C (Environmental temperature),SONY IMX462,Rolling Shutter / Global Reset,"1/2.8""",2.9 (H) x 2.9 (V) µm,38 (W) x 38 (H) x 34.6 (D) mm,Approximately 46 g,S Mount,Dual pass filter on it,RJ45 connector x 1,SM06B-SRSS (JST) x 1,Full scanning / ROI,Edge preset trigger / Pulse width trigger / Free-run,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed BayerRG8 / BayerRG10 / BayerRG12 / BayerRG10Packed / BayerRG12Packed RGB8,126 µseconds to 999 mseconds,0 to 25.2 dB,x1 to x3,0.1 to 4.0,,,Vertical flip / Horizontal flip / Vertical and horizontal flip/ Off,"Up to 2,048 pixels",Support (Eight settings),Auto exposure / Auto gain,,Auto exposure / Auto gain / Auto white balance,Support,Support,Support,
Sentech,stc-bbs312poe-bc,GigE Vision Board Area Cameras,STC-BBS312POE-BC,Area Camera,3.2MP,Monochrome,"2,048 (H) x 1,536 (V)",34.9 fps,PoE: IEEE802.3af CLASS2 (1000BASE-T),GigE Vision 2.1,Power Over Ethernet (PoE) (IEEE802.3af),Less than 5.1 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +67 deg. C (Temperature sensor on camera),Lower limit: -20 deg. C (Environmental temperature) Upper limit: +70 deg. C (Environmental temperature),SONY IMX265,Global Shutter,"1/1.8""",3.45 (H) x 3.45 (V) µm,38 (W) x 38 (H) x 40.1 (D) mm,Approximately 49 g,C Mount,No optical filter,RJ45 connector x 1,SM06B-SRSS (JST) x 1,Full scanning / ROI,Edge preset trigger / Pulse width trigger / Free-run,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed,1 µs to 16.777 seconds,0 to 20.8 dB,x1 to x3,0.1 to 4.0,,x2 horizontal and vertical / Off,Vertical flip / Horizontal flip / Vertical and horizontal flip / Off,"Up to 2,048 pixels",Support (Eight settings),,,Auto exposure / Auto gain,Support,Support,Support,
Sentech,stc-bcs312poe-bc,GigE Vision Board Area Cameras,STC-BCS312POE-BC,Area Camera,3.2MP,Color,"2,048 (H) x 1,536 (V)",34.9 fps,PoE: IEEE802.3af CLASS2 (1000BASE-T),GigE Vision 2.1,Power Over Ethernet (PoE) (IEEE802.3af),Less than 5.1 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +67 deg. C (Temperature sensor on camera),Lower limit: -20 deg. C (Environmental temperature) Upper limit: +70 deg. C (Environmental temperature),SONY IMX265,Global Shutter,"1/1.8""",3.45 (H) x 3.45 (V) µm,38 (W) x 38 (H) x 40.4 (D) mm,Approximately 49 g,C Mount,IR cut filter on it,RJ45 connector x 1,SM06B-SRSS (JST) x 1,Full scanning / ROI,Edge preset trigger / Pulse width trigger / Free-run,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed BayerRG8 / BayerRG10 / BayerRG12 / BayerRG10Packed / BayerRG12Packed RGB8,1 µs to 16.777 seconds,0 to 20.8 dB,x1 to x3,0.1 to 4.0,,x2 horizontal and vertical / Off,Vertical flip / Horizontal flip / Vertical and horizontal flip / Off,"Up to 2,048 pixels",Support (Eight settings),Auto exposure / Auto gain,,Auto / Manual / Push to set white balance,Support,Support,Support,
Sentech,stc-bbs312poe-bl,GigE Vision Board Area Cameras,STC-BBS312POE-BL,Area Camera,3.2MP,Monochrome,"2,048 (H) x 1,536 (V)",34.9 fps,PoE: IEEE802.3af CLASS2 (1000BASE-T),GigE Vision 2.1,Power Over Ethernet (PoE) (IEEE802.3af),Less than 5.1 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +68 deg. C (Temperature sensor on camera),Lower limit: -20 deg. C (Environmental temperature) Upper limit: +70 deg. C (Environmental temperature),SONY IMX265,Global Shutter,"1/1.8""",3.45 (H) x 3.45 (V) µm,38 (W) x 38 (H) x 34.7 (D) mm,Approximately 48 g,S Mount,No optical filter,RJ45 connector x 1,SM06B-SRSS (JST) x 1,Full scanning / ROI,Edge preset trigger / Pulse width trigger / Free-run,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed,1 µs to 16.777 seconds,0 to 20.8 dB,x1 to x3,0.1 to 4.0,,x2 horizontal and vertical / Off,Vertical flip / Horizontal flip / Vertical and horizontal flip / Off,"Up to 2,048 pixels",Support (Eight settings),,,Auto exposure / Auto gain,Support,Support,Support,
Sentech,stc-bcs312poe-bl,GigE Vision Board Area Cameras,STC-BCS312POE-BL,Area Camera,3.2MP,Color,"2,048 (H) x 1,536 (V)",34.9 fps,PoE: IEEE802.3af CLASS2 (1000BASE-T),GigE Vision 2.1,Power Over Ethernet (PoE) (IEEE802.3af),Less than 5.1 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +68 deg. C (Temperature sensor on camera),Lower limit: -20 deg. C (Environmental temperature) Upper limit: +70 deg. C (Environmental temperature),SONY IMX265,Global Shutter,"1/1.8""",3.45 (H) x 3.45 (V) µm,38 (W) x 38 (H) x 35.0 (D) mm,Approximately 48 g,S Mount,IR cut filter on it,RJ45 connector x 1,SM06B-SRSS (JST) x 1,Full scanning / ROI,Edge preset trigger / Pulse width trigger / Free-run,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed BayerRG8 / BayerRG10 / BayerRG12 / BayerRG10Packed / BayerRG12Packed RGB8,1 µs to 16.777 seconds,0 to 20.8 dB,x1 to x3,0.1 to 4.0,,x2 horizontal and vertical / Off,Vertical flip / Horizontal flip / Vertical and horizontal flip / Off,"Up to 2,048 pixels",Support (Eight settings),Auto exposure / Auto gain,,Auto / Manual / Push to set white balance,Support,Support,Support,
Sentech,stc-bbs312ge-bc,GigE Vision Board Area Cameras,STC-BBS312GE-BC,Area Camera,3.2MP,Monochrome,"2,048 (H) x 1,536 (V)",34.9 fps,IEEE802.3ab (1000BASE-T),GigE Vision 2.1,External power (+10.8 to +26.4 Vdc),Less than 3.8 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +67 deg. C (Temperature sensor on camera),Lower limit: -20 deg. C (Environmental temperature) Upper limit: +70 deg. C (Environmental temperature),SONY IMX265,Global Shutter,"1/1.8""",3.45 (H) x 3.45 (V) µm,38 (W) x 38 (H) x 40.1 (D) mm,Approximately 49 g,C Mount,No optical filter,RJ45 connector x 1,SM06B-SRSS (JST) x 1,Full scanning / ROI,Edge preset trigger / Pulse width trigger / Free-run,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed,1 µs to 16.777 seconds,0 to 20.8 dB,x1 to x3,0.1 to 4.0,,x2 horizontal and vertical / Off,Vertical flip / Horizontal flip / Vertical and horizontal flip / Off,"Up to 2,048 pixels",Support (Eight settings),,,Auto exposure / Auto gain,Support,Support,Support,
Sentech,stc-bcs312ge-bc,GigE Vision Board Area Cameras,STC-BCS312GE-BC,Area Camera,3.2MP,Color,"2,048 (H) x 1,536 (V)",34.9 fps,IEEE802.3ab (1000BASE-T),GigE Vision 2.1,External power (+10.8 to +26.4 Vdc),Less than 3.8 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +67 deg. C (Temperature sensor on camera),Lower limit: -20 deg. C (Environmental temperature) Upper limit: +70 deg. C (Environmental temperature),SONY IMX265,Global Shutter,"1/1.8""",3.45 (H) x 3.45 (V) µm,38 (W) x 38 (H) x 40.4 (D) mm,Approximately 49 g,C Mount,IR cut filter on it,RJ45 connector x 1,SM06B-SRSS (JST) x 1,Full scanning / ROI,Edge preset trigger / Pulse width trigger / Free-run,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed BayerRG8 / BayerRG10 / BayerRG12 / BayerRG10Packed / BayerRG12Packed RGB8,1 µs to 16.777 seconds,0 to 20.8 dB,x1 to x3,0.1 to 4.0,,x2 horizontal and vertical / Off,Vertical flip / Horizontal flip / Vertical and horizontal flip / Off,"Up to 2,048 pixels",Support (Eight settings),Auto exposure / Auto gain,,Auto / Manual / Push to set white balance,Support,Support,Support,
Sentech,stc-bbs312ge-bl,GigE Vision Board Area Cameras,STC-BBS312GE-BL,Area Camera,3.2MP,Monochrome,"2,048 (H) x 1,536 (V)",34.9 fps,IEEE802.3ab (1000BASE-T),GigE Vision 2.1,External power (+10.8 to +26.4 Vdc),Less than 3.8 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +68 deg. C (Temperature sensor on camera),Lower limit: -20 deg. C (Environmental temperature) Upper limit: +70 deg. C (Environmental temperature),SONY IMX265,Global Shutter,"1/1.8""",3.45 (H) x 3.45 (V) µm,38 (W) x 38 (H) x 34.7 (D) mm,Approximately 48 g,S Mount,No optical filter,RJ45 connector x 1,SM06B-SRSS (JST) x 1,Full scanning / ROI,Edge preset trigger / Pulse width trigger / Free-run,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed,1 µs to 16.777 seconds,0 to 20.8 dB,x1 to x3,0.1 to 4.0,,x2 horizontal and vertical / Off,Vertical flip / Horizontal flip / Vertical and horizontal flip / Off,"Up to 2,048 pixels",Support (Eight settings),,,Auto exposure / Auto gain,Support,Support,Support,
Sentech,stc-bcs312ge-bl,GigE Vision Board Area Cameras,STC-BCS312GE-BL,Area Camera,3.2MP,Color,"2,048 (H) x 1,536 (V)",34.9 fps,IEEE802.3ab (1000BASE-T),GigE Vision 2.1,External power (+10.8 to +26.4 Vdc),Less than 3.8 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +68 deg. C (Temperature sensor on camera),Lower limit: -20 deg. C (Environmental temperature) Upper limit: +70 deg. C (Environmental temperature),SONY IMX265,Global Shutter,"1/1.8""",3.45 (H) x 3.45 (V) µm,38 (W) x 38 (H) x 35.0 (D) mm,Approximately 48 g,S Mount,IR cut filter on it,RJ45 connector x 1,SM06B-SRSS (JST) x 1,Full scanning / ROI,Edge preset trigger / Pulse width trigger / Free-run,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed BayerRG8 / BayerRG10 / BayerRG12 / BayerRG10Packed / BayerRG12Packed RGB8,1 µs to 16.777 seconds,0 to 20.8 dB,x1 to x3,0.1 to 4.0,,x2 horizontal and vertical / Off,Vertical flip / Horizontal flip / Vertical and horizontal flip / Off,"Up to 2,048 pixels",Support (Eight settings),Auto exposure / Auto gain,,Auto / Manual / Push to set white balance,Support,Support,Support,
Sentech,stc-bbs500poe-bc,GigE Vision Board Area Cameras,STC-BBS500POE-BC,Area Camera,5MP,Monochrome,"2,448 (H) x 2,048 (V)",21.9 fps,PoE: IEEE802.3af CLASS2 (1000BASE-T),GigE Vision 2.1,Power Over Ethernet (PoE) (IEEE802.3af),Less than 5.1 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +67 deg. C (Temperature sensor on camera),Lower limit: -20 deg. C (Environmental temperature) Upper limit: +70 deg. C (Environmental temperature),SONY IMX264,Global Shutter,"2/3""",3.45 (H) x 3.45 (V) µm,38 (W) x 38 (H) x 40.1 (D) mm,Approximately 49 g,C Mount,No optical filter,RJ45 connector x 1,SM06B-SRSS (JST) x 1,Full scanning / ROI,Edge preset trigger / Pulse width trigger / Free-run,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed,1 µs to 16.777 seconds,0 to 20.8 dB,x1 to x3,0.1 to 4.0,,x2 horizontal and vertical / Off,Vertical flip / Horizontal flip / Vertical and horizontal flip / Off,"Up to 2,048 pixels",Support (Eight settings),,,Auto exposure / Auto gain,Support,Support,Support,
Sentech,stc-bcs500poe-bc,GigE Vision Board Area Cameras,STC-BCS500POE-BC,Area Camera,5MP,Color,"2,448 (H) x 2,048 (V)",21.9 fps,PoE: IEEE802.3af CLASS2 (1000BASE-T),GigE Vision 2.1,Power Over Ethernet (PoE) (IEEE802.3af),Less than 5.1 W,Lower limit: 0 deg. C (Environmental temperature) Upper limit: +67 deg. C (Temperature sensor on camera),Lower limit: -20 deg. C (Environmental temperature) Upper limit: +70 deg. C (Environmental temperature),SONY IMX264,Global Shutter,"2/3""",3.45 (H) x 3.45 (V) µm,38 (W) x 38 (H) x 40.4 (D) mm,Approximately 49 g,C Mount,IR cut filter on it,RJ45 connector x 1,SM06B-SRSS (JST) x 1,Full scanning / ROI,Edge preset trigger / Pulse width trigger / Free-run,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed BayerRG8 / BayerRG10 / BayerRG12 / BayerRG10Packed / BayerRG12Packed RGB8,1 µs to 16.777 seconds,0 to 20.8 dB,x1 to x3,0.1 to 4.0,,x2 horizontal and vertical / Off,Vertical flip / Horizontal flip / Vertical and horizontal flip / Off,"Up to 2,048 pixels",Support (Eight settings),,Auto exposure / Auto gain,Auto / Manual / Push to set white balance,Support,Support,Support,
